zone,woreda,epi_year,epi_week,popul_tot,tot_case,mal_case,mal_inc,conf_inc,pfm_inc,pv_inc,mal_prop,conf_prop,pfm_prop,pv_prop,pos_rate,pfm_pos_rate,pv_pos_rate,tmpa_obs,tmpa_anom,gpm_obs,gpm_anom,lstd_obs,lstd_anom,ndvi_obs,ndvi_anom,evi_obs,evi_anom,savi_obs,savi_anom,ndwi5_obs,ndwi5_anom,ndwi6_obs,ndwi6_anom
North Gondar,Metema,2013,23,101821.7186,1444,319,3.13292689,3.13292689,1.846364437,1.286562453,0.220914127,0.220914127,0.130193905,0.090720221,0.449295774,0.264788732,0.184507042,0.003085575,-0.366475664,0.003085575,-1.457088481,35.30126346,-1.251980891,0.310958911,-0.031416279,0.16789243,-0.017425175,0.182577646,-0.016747728,-0.073140937,-0.003177959,-0.029248145,-0.012248422
North Gondar,Metema,2013,24,101821.7186,1023,257,2.524019469,2.524019469,1.787437912,0.736581557,0.251221896,0.251221896,0.177908113,0.073313782,0.420621931,0.29787234,0.12274959,0.416500557,0.152320183,0.416500557,-1.780211994,36.33534244,1.768950956,0.396599362,-1.82937e-4,0.227728729,0.006245957,0.238299915,0.005022551,-0.045150338,0.001382806,0.043470271,0.008642161
North Gondar,Metema,2013,25,101821.7186,1647,216,2.121354885,2.121354885,1.080319617,1.041035267,0.13114754,0.13114754,0.066788099,0.064359441,0.296296296,0.150891632,0.145404663,3.115614338,1.306428988,3.115614338,-1.580181344,39.77602572,6.095829603,0.451062268,-0.011267887,0.262402748,-0.002901723,0.270821781,-0.004041026,-0.034861223,-0.007521373,0.075791321,-0.011948905
North Gondar,Metema,2013,26,101821.7186,1602,315,3.09364254,3.09364254,2.052607273,1.041035267,0.196629213,0.196629213,0.130461922,0.06616729,0.289788408,0.192272309,0.097516099,0.040460107,-0.993831192,0.040460107,-3.37882149,35.14045653,3.805694159,0.509132916,-0.027947593,0.302133759,-0.0245568,0.307812017,-0.023283322,-0.014333426,-0.013648545,0.129161883,-0.019632594
North Gondar,Metema,2013,27,101821.7186,1372,348,3.417738425,3.417738425,1.905290961,1.512447464,0.253644314,0.253644314,0.141399416,0.112244897,0.429099876,0.23921085,0.189889025,1.249175592,-1.631618823,1.249175592,-6.61597967,32.42200058,3.137398978,0.539795343,-0.046993111,0.327970105,-0.042996001,0.331246851,-0.039361391,-0.003923553,-0.019050485,0.154388609,-0.037350608
North Gondar,Metema,2013,28,103654.5095,1281,428,4.129101591,4.129101591,2.788108317,1.340993274,0.334113973,0.334113973,0.225604996,0.108508977,0.413926499,0.279497098,0.1344294,54.35748798,44.46146948,54.35748798,38.56301464,30.52855783,2.863601248,0.593779791,-0.050745096,0.37888117,-0.050205245,0.378298066,-0.043245542,0.016598939,-0.016210108,0.195787815,-0.043343693
North Gondar,Metema,2013,29,103654.5095,1722,705,6.801440704,6.801440704,4.543941237,2.257499468,0.409407665,0.409407665,0.273519163,0.135888501,0.467506631,0.312334217,0.155172413,6.730800589,0.945165466,6.730800589,-2.399270695,28.35642027,0.931177119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Gondar,Metema,2013,30,103654.5095,1686,768,7.409229023,7.409229023,5.836697342,1.572531681,0.455516014,0.455516014,0.358837485,0.096678529,0.515436241,0.406040268,0.109395973,7.528767514,-1.775649275,7.528767514,-0.669307899,27.64399394,0.02796764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Gondar,Metema,2013,31,103654.5095,2450,901,8.692337695,8.692337695,7.351344421,1.340993274,0.367755102,0.367755102,0.311020408,0.056734693,0.488876831,0.413456321,0.07542051,29.16024314,4.245843114,29.16024314,9.51337248,27.60538513,0.214397099,0.783196047,0.065523006,0.572709477,0.061451092,0.571181269,0.077030125,0.066875993,0.011229008,0.321233931,0.035730057
North Gondar,Metema,2013,32,103654.5095,2726,1058,10.20698477,10.20698477,8.914228668,1.292756106,0.388114453,0.388114453,0.33895818,0.049156272,0.479383778,0.418667874,0.060715903,37.75042921,18.34129746,37.75042921,17.97480613,30.18580166,2.939722183,0.74338456,-0.001170292,0.528293592,-0.019047511,0.51774355,-0.005184965,0.05051571,-0.005659548,NA,NA
North Gondar,Metema,2013,33,103654.5095,2360,1372,13.23627893,13.23627893,11.18137557,2.054903362,0.581355932,0.581355932,0.491101694,0.090254237,0.610863757,0.516028495,0.094835262,42.06020651,6.393854751,42.06020651,15.35314266,29.71405298,2.846425632,0.734223078,-0.003457678,0.53031789,-0.013193764,0.513803461,-0.005463793,0.053059615,-0.001029093,0.279616533,-0.015014395
North Gondar,Metema,2013,34,103654.5095,3138,1532,14.77986831,14.77986831,12.94685592,1.833012388,0.48820905,0.48820905,0.42766093,0.060548119,0.561789512,0.492115878,0.069673634,35.63765384,5.480117862,35.63765384,7.018242965,28.06502753,1.580715092,0.735058992,0.00109405,0.526347357,-0.016300246,0.519571259,1.41701e-4,0.049767846,-0.002648317,0.296702582,0.003826366
North Gondar,Metema,2013,35,103654.5095,4309,1383,13.3424007,13.3424007,11.68304212,1.659358583,0.320956138,0.320956138,0.281039684,0.039916453,0.476239669,0.417011019,0.05922865,4.305465059,-15.9248494,4.305465059,-21.2447411,28.07383164,1.134822045,0.742639862,-0.001305287,0.538186896,-0.014873751,0.526352227,-0.002065842,0.057416165,0.004078988,0.276522606,-0.022011682
North Gondar,Metema,2013,36,103654.5095,3045,1427,13.76688778,13.76688778,12.32942017,1.43746761,0.46863711,0.46863711,0.419704433,0.048932676,0.537476459,0.481355932,0.056120527,5.060653177,-3.512698789,5.060653177,-5.35756952,28.83287253,1.75450378,0.723654384,-0.026533156,0.520233487,-0.034475274,0.503231571,-0.026211856,0.054319749,-5.14866e-5,0.278119992,-0.022574297
North Gondar,Metema,2013,37,103654.5095,2741,1023,9.869324597,9.801792561,8.499389022,1.302403539,0.373221452,0.370667639,0.321415541,0.049252097,0.536430834,0.465153115,0.071277719,2.031563239,-10.35538308,2.031563239,-16.30717535,28.99775326,1.735706801,0.744428056,-0.007674057,0.547517373,-0.002082482,0.524251777,-0.001656251,0.057324687,0.003861425,0.296800552,-0.006801069
North Gondar,Metema,2013,38,103654.5095,4336,1402,13.52570194,13.52570194,11.78916389,1.736538052,0.323339483,0.323339483,0.281826568,0.041512915,0.421147491,0.3670772,0.054070291,21.60906546,8.416575279,21.60906546,6.369414288,28.43499908,0.215605888,0.749130871,0.00578323,0.544228302,0.017120162,0.521665588,0.013577411,0.054869341,0.010252853,0.302273437,0.00696262
North Gondar,Metema,2013,39,103654.5095,9196,1400,13.50640707,13.50640707,11.91458052,1.591826548,0.152240104,0.152240104,0.13429752,0.017942583,0.521998508,0.460477255,0.061521252,43.95440723,25.26491383,43.95440723,22.91928981,28.21161522,-0.711161094,0.740917823,0.013697878,0.522468628,0.026898972,0.50439278,0.021975587,0.049303294,0.019485476,0.29852992,0.025847244
North Gondar,Metema,2013,40,103654.5095,4329,1946,18.77390583,18.77390583,16.80582937,1.968076459,0.449526449,0.449526449,0.402402402,0.047124047,0.563894523,0.504781222,0.0591133,4.488213396,-10.0965562,4.488213396,-10.98162073,28.97733525,-0.869127543,0.721816893,0.018681375,0.48767948,0.027581725,0.475876455,0.023212849,0.036098039,0.022060182,0.280917135,0.036699614
North Gondar,Metema,2013,41,103654.5095,3855,1753,16.91195114,16.91195114,13.79583008,3.11612106,0.454734111,0.454734111,0.370946822,0.083787289,0.477786862,0.389751976,0.088034886,1.710197979,-18.11790173,1.710197979,-18.44620681,29.69272772,-1.130871378,0.702565714,0.032061619,0.460568451,0.038703597,0.452954317,0.03315963,0.023657605,0.02701694,0.259044452,0.049820527
North Gondar,Metema,2013,42,103654.5095,3548,1616,15.59025274,15.59025274,13.47746477,2.112787964,0.455467869,0.455467869,0.393742953,0.061724915,0.553614251,0.478588557,0.075025693,8.65746205,-21.83268993,8.65746205,-15.48558176,31.44976722,-0.492337849,0.657449316,0.029224912,0.40984383,0.030871163,0.40921395,0.026922189,2.03049e-4,0.024173681,0.207194026,0.043453789
North Gondar,Metema,2013,43,103654.5095,3522,1692,16.32345769,16.32345769,12.34871504,3.974742653,0.480408858,0.480408858,0.363429869,0.116978989,0.720920323,0.545377077,0.17554324599999999,5.322087582,-8.448701242,5.322087582,-9.421223267,32.65362569,-0.503614827,0.617883354,0.036766325,0.372722559,0.035572681,0.376557562,0.031737577,-0.020156338,0.02410082,0.16212516,0.045940773
North Gondar,Metema,2013,44,103654.5095,3805,1930,18.61954689,18.61954689,16.03403468,2.585512211,0.507227332,0.507227332,0.436793692,0.070433639,0.607300188,0.522970421,0.084329767,15.91571128,-11.19470351,15.91571128,-7.442401452,34.07152702,-0.672093864,0.561656279,0.029699917,0.328772677,0.031438311,0.336984308,0.028558828,-0.044136964,0.019066222,0.110089547,0.040166007
North Gondar,Metema,2013,45,103654.5095,4248,2287,22.0636807,22.0636807,18.42659822,3.637082476,0.538370998,0.538370998,0.449623352,0.088747645,0.65964811,0.550908566,0.108739544,29.82339354,11.92113673,29.82339354,13.34470893,35.349472660000004,-1.063775789,0.50963072,0.021821254000000002,0.291911616,0.02712974,0.30306945,0.025001443,-0.062359988,0.0155332,0.066947873,0.034230957
North Gondar,Metema,2013,46,103654.5095,6872,3519,33.94931892,33.94931892,29.02912777,4.920191148,0.512077997,0.512077997,0.437863795,0.074214202,0.416893732,0.356474351,0.060419381,0.693452266,-12.39424271,0.693452266,-12.39148129,35.55157995,-1.588908863,0.457868304,0.013841735,0.257114967,0.02091653,0.270445056,0.019585615,-0.078150471,0.011336902,0.02771623,0.025734849
North Gondar,Metema,2013,47,103654.5095,2586,1436,13.85371468,13.85371468,11.12349097,2.730223715,0.555297757,0.555297757,0.445862335,0.109435421,0.588042588,0.472153972,0.115888615,2.90368033,-11.85210017,2.90368033,-10.26277583,37.72203303,-0.188348997,0.419924852,0.012593036,0.23202928,0.017872926,0.24663377,0.017038123,-0.089912262,0.00820655,-8.39176e-4,0.020557082
North Gondar,Metema,2013,48,103654.5095,2457,1196,11.53833061,11.53833061,9.029997871,2.508332742,0.486772486,0.486772486,0.38095238,0.105820105,0.618407445,0.483971044,0.134436401,0,-6.821765641,0,-4.395170454,39.52406891,1.314998637,0.385688518,0.007672864,0.211091625,0.013755061,0.226476561,0.01327065,-0.099701288,0.005174297,-0.024676181,0.014996195
North Gondar,Metema,2013,49,103654.5095,2343,1020,9.840382296,9.840382296,7.814421235,2.025961061,0.435339308,0.435339308,0.345710627,0.089628681,0.663630448,0.52700065,0.136629798,6.7354189269999996,-7.458406859,6.7354189269999996,-5.169231974,40.40799303,1.885802292,0.354853476,0.001531242,0.193363763,0.009112978,0.209075524,0.008835888,-0.106477522,0.002768454,-0.0422651,0.01012098
North Gondar,Metema,2013,50,103654.5095,1649,781,7.53464566,7.53464566,5.663043537,1.871602123,0.473620375,0.473620375,0.355973317,0.117647058,0.372614503,0.280057251,0.092557251,0.302762322,-12.16254782,0.302762322,-12.13202414,36.44172742,-2.131204559,0.329532093,-0.003693168,0.179526798,0.005252167,0.195213314,0.004925213,-0.107884578,0.004119132,-0.050536199,0.010934364
North Gondar,Metema,2013,51,103654.5095,1675,712,6.86897274,6.86897274,5.228909024,1.640063716,0.425074626,0.425074626,0.323582089,0.101492537,0.59382819,0.452043369,0.14178482,10.91816377,0.968151017,10.91816377,1.136239566,37.18541566,-1.458945254,0.31491639,-0.002152714,0.171834802,0.005959508,0.187529555,0.005611107,-0.108853114,0.005781441,-0.056106494,0.013908054
North Gondar,Metema,2013,52,103654.5095,1476,558,5.383267962,5.383267962,4.032627255,1.350640707,0.37804878,0.37804878,0.283197831,0.094850948,0.512867647,0.384191176,0.12867647,46.70265171,41.64460248,46.70265171,41.85606446,39.12535084,0.548866561,0.304563193,0.001800248,0.165622971,0.007279806,0.18144996,0.007112755,-0.111471631,0.005125057,-0.064554242,0.012624456
North Gondar,Metema,2014,1,103654.5095,1536,516,4.97807575,4.97807575,3.694967078,1.283108672,0.3359375,0.3359375,0.249348958,0.086588541,0.558441558,0.414502164,0.143939393,32.66739957,25.31100609,32.66739957,26.37871337,38.93934611,0.290553523,0.292137378,0.003010398,0.158422618,0.007044155,0.174144733,0.006860944,-0.112487705,0.005119285,-0.070335396,0.01219926
North Gondar,Metema,2014,2,103654.5095,1092,336,3.241537697,3.241537697,2.421505839,0.820031858,0.307692307,0.307692307,0.229853479,0.077838827,0.375838926,0.280760626,0.095078299,7.486177139,-3.763537796,7.486177139,-3.468601876,37.21880463,-0.667536849,0.279985129,0.001459286,0.152670447,0.006190191,0.168174407,0.005918541,-0.110820448,0.006671971,-0.071025999,0.014499762
North Gondar,Metema,2014,3,103654.5095,1004,269,2.595159645,2.595159645,1.871602123,0.723557522,0.267928286,0.267928286,0.193227091,0.074701195,0.327649208,0.23629719800000001,0.091352009,2.492195381,-4.56249334,2.492195381,-4.56249334,38.61261736,-0.106075613,0.272175495,0.002341022,0.148552787,0.005826095,0.164091507,0.005662639,-0.110828492,0.006360432,-0.075317754,0.01301836
North Gondar,Metema,2014,4,103654.5095,1442,385,3.714261945,3.714261945,2.614454512,1.099807433,0.266990291,0.266990291,0.187933425,0.079056865,0.41847826,0.294565217,0.123913043,0,-7.971810365,0,-7.323512727,42.21722654,1.779810427,0.267117307,0.006280621,0.145662502,0.006734481,0.161331274,0.006808035,-0.112522433,0.004450768,-0.081217563,0.010346169
North Gondar,Metema,2014,5,103654.5095,1368,405,3.907210617,3.907210617,2.961762122,0.94544849500000006,0.296052631,0.296052631,0.224415204,0.071637426,0.449500554,0.340732519,0.108768035,0.454784065,-6.037069214,0.454784065,-6.015219806,42.7894206,1.436047831,0.259830285,0.007495338,0.14160303,0.006429767,0.157326843,0.006629267,-0.114742043,0.002558501,-0.08782987,0.007110316
North Gondar,Metema,2014,6,103654.5095,1423,359,3.463428671,3.463428671,2.633749379,0.829679292,0.252283907,0.252283907,0.191848208,0.060435699,0.453282828,0.344696969,0.108585858,0.403312029,-6.18967489,0.403312029,-6.18967489,43.53705096,1.101644242,0.250606922,0.005081371,0.137880208,0.005686896,0.153489114,0.005840767,-0.114032589,0.003181078,-0.089508552,0.00878286
North Gondar,Metema,2014,7,103654.5095,1458,388,3.743204246,3.743204246,2.604807078,1.138397168,0.266117969,0.266117969,0.185185185,0.080932784,0.39231547,0.273003033,0.119312436,0.005877679,-11.59924537,0.005877679,-11.59920383,41.22533238,-1.51625329,0.242244031,0.003494985,0.134679329,0.00493337,0.150064456,0.004974762,-0.111873881,0.003606169,-0.088424521,0.010602003
North Gondar,Metema,2014,8,103654.5095,1203,312,3.009999291,3.009999291,2.016313627,0.993685663,0.25935162,0.25935162,0.173732335,0.085619285,0.37772397,0.253026634,0.124697336,5.309712561,1.006155445,5.309712561,1.033004608,42.69397681,-1.72221921,0.236317445,0.003525977,0.131918343,0.004073914,0.147194638,0.004090646,-0.109651994,0.003861232,-0.090258076,0.008718854
North Gondar,Metema,2014,9,103654.5095,1746,366,3.530960706,3.530960706,2.76881345,0.762147256,0.209621993,0.209621993,0.164375715,0.045246277,0.34141791,0.26772388,0.073694029,0,-11.61438777,0,-7.672283936,43.49550814,-1.504320553,0.239203944,0.010277261,0.13415731,0.007589633,0.149662007,0.007812833,-0.109039138,0.00378934,-0.091409142,0.009096294
North Gondar,Metema,2014,10,103654.5095,1427,298,2.87493522,2.87493522,2.141730264,0.733204955,0.208829712,0.208829712,0.155571128,0.053258584,0.353080568,0.263033175,0.090047393,1.242616964,-0.201852818,1.242616964,-0.201852818,45.12377931,-0.569451667,0.249348745,0.02242713,0.13772002,0.012325284,0.15386447,0.013112873,-0.112287116,0.002358315,-0.097390096,0.00787976
North Gondar,Metema,2014,11,103654.5095,1578,369,3.559903007,3.559903007,2.537275043,1.022627964,0.233840304,0.233840304,0.166666666,0.067173637,0.152227722,0.108498349,0.043729372,19.81229333,14.68257122,19.81229333,14.68257122,46.2202724,-0.157291558,0.253391733,0.029025344,0.137813287,0.013011561,0.154457876,0.014227285,-0.115518655,-0.001132281,-0.106468309,4.42572e-4
North Gondar,Metema,2014,12,103654.5095,1508,370,3.569550441,3.569550441,2.701281415,0.868269026,0.24535809,0.24535809,0.185676392,0.059681697,1.615720524,1.222707423,0.3930131,0.014193277,-2.661042594,0.014193277,-2.661042594,47.57571164,0.53187821,0.247705853,0.025841462,0.135269773,0.010497993,0.151884196,0.011682448,-0.114849602,-0.001544933,-0.110019163,-0.002121999
North Gondar,Metema,2014,13,103654.5095,1859,353,3.405544069,3.405544069,2.31538407,1.090159999,0.189887036,0.189887036,0.129101667,0.060785368,0.370798319,0.25210084,0.118697478,0.003085575,-1.845788885,0.003085575,-1.845788885,50.60185867,1.871122157,0.240921258,0.022204299,0.133683266,0.009635773,0.150198561,0.010750723,-0.113862369,-0.002443516,-0.108550894,-0.001013294
North Gondar,Metema,2014,14,103654.5095,1564,339,3.270479998,3.270479998,2.296089202,0.974390796,0.216751918,0.216751918,0.152173913,0.064578005,0.366883116,0.257575757,0.109307359,6.23123e-4,-0.119893095,0.014143529,-0.107274049,49.27349031,-0.066334119,0.234522338,0.016600393,0.131446463,0.00634417,0.148012566,0.007347096,-0.111679242,-1.72673e-4,-0.111503851,-0.0034344
North Gondar,Metema,2014,15,103654.5095,1421,319,3.077531326,3.077531326,2.411858406,0.66567292,0.224489795,0.224489795,0.175932441,0.048557353,0.34939759,0.273822562,0.075575027,0.152574392,-0.14420498,31.01908543,28.66453865,48.98764105,-0.352790142,0.237438159,0.01777893,0.132349614,0.005837473,0.148879325,0.006666054,-0.108805827,0.003073992,-0.108693704,-3.49256e-4
North Gondar,Metema,2014,16,103654.5095,1310,247,2.382916105,2.382916105,1.447115044,0.935801062,0.188549618,0.188549618,0.114503816,0.074045801,0.289566236,0.175849941,0.113716295,0.36815395,0.131661281,11.38554392,10.41455859,44.84430233,-3.827466826,0.2473596,0.023439146,0.137374912,0.009557276,0.153695353,0.010102143,-0.105640389,0.006196702,-0.099962679,0.008236314
North Gondar,Metema,2014,17,103654.5095,1439,353,3.405544069,3.405544069,2.469743008,0.935801062,0.245309242,0.245309242,0.17790132,0.067407922,0.438509316,0.318012422,0.120496894,0.38245467,-0.307853125,8.955481698,7.693638768,45.10938939,-3.045961523,0.270680359,0.04380731,0.15118727,0.022814162,0.16771385,0.023806472,-0.100037842,0.010685306,-0.085069106,0.02026929
North Gondar,Metema,2014,18,103654.5095,1608,306,2.952114689,2.952114689,1.881249557,1.070865132,0.190298507,0.190298507,0.121268656,0.06902985,0.376383763,0.239852398,0.136531365,0.15720804,0.034581934,3.81172405,3.445463543,46.89197908,-1.330652991,0.284626368,0.050695556,0.157086898,0.027237267,0.173682804,0.028132542,-0.097921194,0.013568085,-0.078209894,0.026327154
North Gondar,Metema,2014,19,103654.5095,1612,307,2.961762122,2.961762122,2.016313627,0.94544849500000006,0.19044665,0.19044665,0.129652605,0.060794044,0.357808857,0.243589743,0.114219114,0,-0.939809317,14.32016052,12.42567383,45.87634294,-1.273903598,0.298836924,0.057756171,0.16298824,0.031475188,0.179202732,0.031856561,-0.092850948,0.017296532,-0.068177486,0.032796283
North Gondar,Metema,2014,20,103654.5095,1712,473,4.563236104,4.563236104,2.990704423,1.572531681,0.276285046,0.276285046,0.181074766,0.09521028,0.411662315,0.269799825,0.141862489,0.065960386,-1.647902421,5.191753615,3.136171258,43.93765357,-1.602893317,0.328170987,0.077077876,0.178542717,0.043186102,0.193893084,0.042908745,-0.080780948,0.024849888,-0.046183592,0.047513928
North Gondar,Metema,2014,21,103654.5095,1624,410,3.955447786,3.955447786,2.720576282,1.234871504,0.252463054,0.252463054,0.17364532,0.078817733,0.36705461,0.252461951,0.114592658,0.109595738,-0.131740865,74.11872639,68.94344775,45.02747328,2.003064644,0.34858509,0.072692621,0.190538347,0.04370784,0.205328809,0.042922316,-0.074165173,0.024567843,-0.031045042,0.046839507
North Gondar,Metema,2014,22,103654.5095,1711,440,4.244870794,4.244870794,2.87493522,1.369935575,0.257159555,0.257159555,0.174167153,0.082992402,0.453141091,0.306900102,0.146240988,4.80547e-4,-0.177487433,14.51281606,13.36735904,39.32902513,-0.103764384,0.402015879,0.093438831,0.22131283,0.057113026,0.234403579,0.054999634,-0.056617605,0.030199663,0.010676465,0.063657932
North Gondar,Metema,2014,23,103654.5095,1157,500,4.823716812,4.823716812,3.260832565,1.562884247,0.432152117,0.432152117,0.292134831,0.140017286,0.344352617,0.232782369,0.111570247,2.30605995,1.936498711,18.6652522,17.20507814,39.44986074,2.896616384,0.416124242,0.073749052,0.231498716,0.046181111,0.243928569,0.044603196,-0.043771676,0.026191302,0.040588719,0.057588443
North Gondar,Metema,2014,24,103654.5095,1713,391,3.772146547,3.772146547,2.566217344,1.205929203,0.228254524,0.228254524,0.155283129,0.072971395,0.388667992,0.264413518,0.124254473,0,-0.264180375,28.98798264,26.79127009,37.19486001,2.628468521,0.424488124,0.027705826,0.235576306,0.014093534,0.247933034,0.014655669,-0.037991029,0.008542115,0.058855249,0.024027139
North Gondar,Metema,2014,25,103654.5095,1542,370,3.569550441,3.569550441,2.344326371,1.22522407,0.239948119,0.239948119,0.157587548,0.08236057,0.407938257,0.267916207,0.14002205,0,-1.80918535,43.29915498,38.6033593,34.06846235,0.388266232,0.441185535,-0.021144621,0.244626135,-0.020678337,0.256181537,-0.01868127,-0.033497866,-0.006158016,0.078503979,-0.009236246
North Gondar,Metema,2014,26,103654.5095,1368,394,3.801088848,3.801088848,3.038941591,0.762147256,0.288011695,0.288011695,0.230263157,0.057748538,0.428726877,0.342763873,0.085963003,1.096088798,0.061797499,36.87094327,33.45166167,32.71135484,1.376592474,0.476437787,-0.060642722,0.267419211,-0.059271348,0.27721364,-0.053881699,-0.01733259,-0.01664771,0.105539214,-0.043255263
North Gondar,Metema,2014,27,103654.5095,1541,409,3.945800352,3.945800352,2.672339114,1.273461238,0.26541207,0.26541207,0.179753406,0.085658663,0.455964325,0.308807134,0.14715719,0,-2.880794415,74.76541271,66.90025744,28.70930337,-0.575298229,0.501648302,-0.085140152,0.287517202,-0.083448904,0.29509429,-0.075513952,-0.001828385,-0.016955317,0.148105078,-0.043634139
North Gondar,Metema,2014,28,129614,2087,563,4.343666579,4.343666579,3.224960267,1.118706313,0.269765213,0.269765213,0.200287494,0.069477719,0.359285258,0.266751754,0.092533503,7.816441372,-2.079577126,96.29326394,80.49879061,24.97963125,-2.685325331,0.544347997,-0.10017689,0.322784337,-0.106302078,0.327454333,-0.094089275,0.013605395,-0.019203652,0.180159827,-0.058971681
North Gondar,Metema,2014,29,129614,2149,589,4.544262194,4.544262194,3.248105915,1.296156279,0.274080967,0.274080967,0.195905072,0.078175895,0.324517906,0.231955922,0.092561983,6.625170227,0.839535105,56.79171264,47.66164136,28.58099153,1.155748383,0.613628187,-0.050590981,0.381177363,-0.060598462,0.382295747,-0.056806924,0.035193248,-0.006422077,0.210166071,-0.043122249
North Gondar,Metema,2014,30,129614,2592,673,5.192340334,5.192340334,3.518138473,1.674201861,0.259645061,0.259645061,0.175925925,0.083719135,0.364572047,0.247020585,0.117551462,30.25963355,20.95521676,13.66451292,5.466437508,29.94643308,2.330406772,0.718916343,0.030746396,0.497183538,0.029036477,0.483077449,0.021883093,0.053771035,0.00775297,NA,NA
North Gondar,Metema,2014,31,129614,2569,802,6.187603191,6.187603191,4.235653556,1.951949635,0.312183729,0.312183729,0.213701829,0.098481899,0.428647781,0.293425975,0.135221806,142.3659653,117.4515652,63.35302479,43.70615412,29.9129399,2.521951868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Gondar,Metema,2014,32,129614,3590,1026,7.915811564,7.915811564,6.0950206,1.820790964,0.285793871,0.285793871,0.22005571,0.065738161,0.413709677,0.318548387,0.09516129,11.95916149,-7.449970249,17.45653153,-2.319091545,30.49031226,3.244232785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Gondar,Metema,2014,33,129614,3462,1006,7.761507245,7.668924653,6.01786844,1.651056213,0.290583477,0.287117273,0.225303292,0.06181398,0.413821815,0.324729392,0.089092422,225.6306313,189.9642796,91.24131265,64.5342488,27.94693561,1.079308261,0.682187305,-0.055493452,0.467269972,-0.076241682,0.455078574,-0.06418868,0.039611853,-0.014476855,NA,NA
North Gondar,Metema,2014,34,129614,2879,890,6.866542195,6.827966115,5.169194686,1.658771429,0.309135116,0.307398402,0.232719694,0.074678707,0.415297982,0.314406381,0.1008916,112.3609179,82.2033819,89.28904135,60.66963047,26.86743917,0.383126732,0.692453162,-0.04151178,0.484222088,-0.058425515,0.46848735,-0.050942208,0.038847816,-0.013568347,0.239095381,-0.053780835
North Gondar,Metema,2014,35,129614,2177,707,5.454657676,5.454657676,3.718734087,1.735923589,0.324758842,0.324758842,0.221405604,0.103353238,0.449174078,0.306226175,0.142947903,6.561789967,-13.66852449,86.36016548,60.80995932,26.61873809,-0.320271508,0.711570346,-0.032374803,0.517385364,-0.035675282,0.495385956,-0.033032113,0.039683737,-0.01365344,0.270637276,-0.027897013
North Gondar,Metema,2014,36,129614,2938,1013,7.815513756,7.815513756,6.164457543,1.651056213,0.344792375,0.344792375,0.27195371,0.072838665,0.509045226,0.401507537,0.107537688,3.869415586,-4.70393638,31.54247655,21.12425385,26.42043664,-0.657932106,0.715668119,-0.034519421,0.52485942,-0.029849341,0.501831091,-0.027612335,0.038191697,-0.016179539,0.276245263,-0.024449026
North Gondar,Metema,2014,37,129614,2285,901,6.95140957,6.95140957,5.44694246,1.50446711,0.394310722,0.394310722,0.308971553,0.085339168000000007,0.56453634,0.442355889,0.122180451,7.510651996,-4.876294327,96.78753606,78.44879747,27.14515853,-0.116887931,0.717108808,-0.034993305,0.497960575,-0.051639281,0.482496242,-0.043411785,0.044603868,-0.008859394,0.284711691,-0.01888993
North Gondar,Metema,2014,38,129614,2855,1126,8.687333159,8.687333159,7.406607311,1.2807258479999999,0.394395796,0.394395796,0.336252189,0.058143607,0.588604286,0.501829587,0.086774699,39.45639307,26.26390289,70.16380794,54.92415677,29.84880401,1.62941082,0.713119785,-0.030227856,0.470881136,-0.056227003,0.461597192,-0.046490985,0.040216078,-0.0044004100000000004,0.276970583,-0.018340234
North Gondar,Metema,2014,39,129614,3676,1418,10.94017622,10.94017622,8.70276359,2.237412625,0.385745375,0.385745375,0.306855277,0.078890097,0.416691154,0.33147223,0.085218924,16.46388049,-2.225612904,51.64824088,30.61312345,29.3757875,0.453011187,0.70856193,-0.018658015,0.457364842,-0.038204814,0.450684864,-0.031732329,0.032689653,0.002871835,0.263356187,-0.009326489
North Gondar,Metema,2014,40,129614,2836,1102,8.502167976,8.502167976,6.357337942,2.144830034,0.388575458,0.388575458,0.29055007,0.098025387,0.701017811,0.524173027,0.176844783,21.7625696,7.177800007,35.03853754,19.56870342,30.69925547,0.852792682,0.701993553,-0.001141965,0.440563706,-0.019534049,0.437033567,-0.015630039,0.024107977,0.01007012,0.244232012,1.4491e-5
North Gondar,Metema,2014,41,129614,4174,1425,10.99418273,10.99418273,8.486737544,2.507445183,0.341399137,0.341399137,0.263536176,0.077862961,0.484693877,0.374149659,0.110544217,13.9643114,-5.863788308,18.88888762,-1.267517169,30.2053662,-0.618232903,0.702496864,0.031992768,0.434733534,0.01286868,0.431918858,0.012124171,0.01792064,0.021279976,0.236522568,0.027298643
North Gondar,Metema,2014,42,129614,4314,1330,10.261237210000001,10.261237210000001,8.278426713,1.982810499,0.308298562,0.308298562,0.248725081,0.059573481,0.460685833,0.371666089,0.089019743,124.0246075,93.534455500000007,28.81798493,4.674941123,30.56570873,-1.376396334,0.684230898,0.056006494,0.410733419,0.031760752,0.412135986,0.029844225,0.003819091,0.027789723,0.204086804,0.040346567
