WID,woreda_name,environ_var_code,obs_date,obs_value
121,Abargelie,ndwi6,2017-03-30,-0.090760841304735565
121,Abargelie,ndwi6,2017-03-31,-0.08933022323049085
121,Abargelie,ndwi6,2017-04-01,-0.08988734031020694
121,Abargelie,ndwi6,2017-04-02,-0.08845794919320309
121,Abargelie,ndwi6,2017-04-03,-0.08995462082511131
121,Abargelie,ndwi6,2017-04-04,-0.09017286587134926
121,Abargelie,ndwi6,2017-04-05,-0.09105507885770832
121,Abargelie,ndwi6,2017-04-06,-0.09154719389685756
121,Abargelie,ndwi6,2017-04-07,-0.09100222243083211
121,Abargelie,ndwi6,2017-04-08,-0.09148750829261246
121,Abargelie,ndwi6,2017-04-09,-0.09163636103923407
121,Abargelie,ndwi6,2017-04-10,-0.09101652265860984
121,Abargelie,ndwi6,2017-04-11,-0.09109148720077459
121,Abargelie,ndwi6,2017-04-12,-0.09110324992631912
121,Abargelie,ndwi6,2017-04-13,-0.09120878772704154
121,Abargelie,ndwi6,2017-04-14,-0.09162817991671646
121,Abargelie,ndwi6,2017-04-15,-0.09114334342785611
121,Abargelie,ndwi6,2017-04-16,-0.0915431952865167
121,Abargelie,ndwi6,2017-04-17,-0.09216502314826941
121,Abargelie,ndwi6,2017-04-18,-0.09252540386085585
121,Abargelie,ndwi6,2017-04-19,-0.09180643292319224
121,Abargelie,ndwi6,2017-04-20,-0.09164819295014019
121,Abargelie,ndwi6,2017-04-21,-0.09170191823230046
121,Abargelie,ndwi6,2017-04-22,-0.090860347274331
121,Abargelie,ndwi6,2017-04-23,-0.08948936128705709
121,Abargelie,ndwi6,2017-04-24,-0.08717013056035539
121,Abargelie,ndwi6,2017-04-25,-0.08742359354565574
121,Abargelie,ndwi6,2017-04-26,-0.08305342588766784
121,Abargelie,ndwi6,2017-04-27,-0.08251897665091382
121,Abargelie,ndwi6,2017-04-28,-0.08097668466227322
121,Abargelie,ndwi6,2017-04-29,-0.07987628434028843
121,Abargelie,ndwi6,2017-04-30,-0.08135657621527807
121,Abargelie,ndwi6,2017-05-01,-0.07409166670167504
121,Abargelie,ndwi6,2017-05-02,-0.07479084911119378
121,Abargelie,ndwi6,2017-05-03,-0.0814288506143075
121,Abargelie,ndwi6,2017-05-04,-0.08226836318668712
121,Abargelie,ndwi6,2017-05-05,-0.08170760061269683
121,Abargelie,ndwi6,2017-05-06,-0.08289059773320001
121,Abargelie,ndwi6,2017-05-07,-0.0823419798517951
121,Abargelie,ndwi6,2017-05-08,-0.07829167683989169
121,Abargelie,ndwi6,2017-05-09,-0.08165953047204118
121,Abargelie,ndwi6,2017-05-10,-0.07754953951614024
121,Abargelie,ndwi6,2017-05-11,-0.07892524079421522
121,Abargelie,ndwi6,2017-05-12,-0.07394911877012589
121,Abargelie,ndwi6,2017-05-13,-0.0737959691624012
121,Abargelie,ndwi6,2017-05-14,-0.0677236259143066
121,Abargelie,ndwi6,2017-05-15,-0.06808553335469472
121,Abargelie,ndwi6,2017-05-16,-0.06740462698899193
121,Abargelie,ndwi6,2017-05-17,-0.05620765082322108
121,Abargelie,ndwi6,2017-05-18,-0.056534633056011814
121,Abargelie,ndwi6,2017-05-19,-0.04282479921029504
121,Abargelie,ndwi6,2017-05-20,-0.042023250533499645
121,Abargelie,ndwi6,2017-05-21,-0.036186518796782086
121,Abargelie,ndwi6,2017-05-22,-0.03985465478543764
121,Abargelie,ndwi6,2017-05-23,-0.044799490256656374
121,Abargelie,ndwi6,2017-05-24,-0.042776430447564885
121,Abargelie,ndwi6,2017-05-25,-0.04353850389075081
121,Abargelie,ndwi6,2017-05-26,-0.047867644078962227
121,Abargelie,ndwi6,2017-05-27,-0.04787040408354954
121,Abargelie,ndwi6,2017-05-28,-0.045678331202799634
121,Abargelie,ndwi6,2017-05-29,-0.04577456205140917
121,Abargelie,ndwi6,2017-05-30,-0.04911069071263353
121,Abargelie,ndwi6,2017-05-31,-0.051553635483550776
121,Abargelie,ndwi6,2017-06-01,-0.03761519546023796
121,Abargelie,ndwi6,2017-06-02,-0.041145424711329176
121,Abargelie,ndwi6,2017-06-03,-0.04101076281010494
121,Abargelie,ndwi6,2017-06-04,-0.046243606974354985
121,Abargelie,ndwi6,2017-06-05,-0.04501468281809344
121,Abargelie,ndwi6,2017-06-06,-0.04951386162124868
121,Abargelie,ndwi6,2017-06-07,-0.04739951528523016
121,Abargelie,ndwi6,2017-06-08,-0.04814735095849742
121,Abargelie,ndwi6,2017-06-09,-0.05245755795313232
121,Abargelie,ndwi6,2017-06-10,-0.0522723327343528
121,Abargelie,ndwi6,2017-06-11,-0.05305587605140578
121,Abargelie,ndwi6,2017-06-12,-0.05280752901181128
121,Abargelie,ndwi6,2017-06-13,-0.053486919513889855
121,Abargelie,ndwi6,2017-06-14,-0.05332477866566974
121,Abargelie,ndwi6,2017-06-15,-0.05413700932085271
121,Abargelie,ndwi6,2017-06-16,-0.05435055303945808
121,Abargelie,ndwi6,2017-06-17,-0.05566344657951926
121,Abargelie,ndwi6,2017-06-18,-0.05395626608018854
121,Abargelie,ndwi6,2017-06-19,-0.05396969386034099
121,Abargelie,ndwi6,2017-06-20,-0.05911231302599612
121,Abargelie,ndwi6,2017-06-21,-0.06029635259813274
121,Abargelie,ndwi6,2017-06-22,-0.07030161498594668
121,Abargelie,ndwi6,2017-06-23,-0.07036243167135094
121,Abargelie,ndwi6,2017-06-24,-0.07026590844864848
121,Abargelie,ndwi6,2017-06-25,-0.07331899944250056
121,Abargelie,ndwi6,2017-06-26,-0.07335519590446095
121,Abargelie,ndwi6,2017-06-27,-0.07292822449887941
121,Abargelie,ndwi6,2017-06-28,-0.07210763990686933
121,Abargelie,ndwi6,2017-06-29,-0.07453662681832256
121,Abargelie,ndwi6,2017-06-30,-0.07439826291681081
121,Abargelie,ndwi6,2017-07-01,-0.07859771115212717
121,Abargelie,ndwi6,2017-07-02,-0.07880695373306813
121,Abargelie,ndwi6,2017-07-03,-0.07865059842392352
121,Abargelie,ndwi6,2017-07-04,-0.08321632512448772
121,Abargelie,ndwi6,2017-07-05,-0.083221242302641
121,Abargelie,ndwi6,2017-07-06,-0.07959357369235125
121,Abargelie,ndwi6,2017-07-07,-0.07284211794481427
121,Abargelie,ndwi6,2017-07-08,-0.0968765746169123
121,Abargelie,ndwi6,2017-07-09,-0.09684835377220533
121,Abargelie,ndwi6,2017-07-10,-0.08789955797564936
121,Abargelie,ndwi6,2017-07-11,-0.09208747681891657
121,Abargelie,ndwi6,2017-07-12,-0.0921413341454704
121,Abargelie,ndwi6,2017-07-13,-0.11529800010988737
121,Abargelie,ndwi6,2017-07-14,-0.11551097632936888
121,Abargelie,ndwi6,2017-07-15,-0.13788687615474185
121,Abargelie,ndwi6,2017-07-16,-0.1253654001297588
121,Abargelie,ndwi6,2017-07-17,-0.10704659200787565
121,Abargelie,ndwi6,2017-07-18,-0.07928324106066989
121,Abargelie,ndwi6,2017-07-19,-0.08184174459941469
121,Abargelie,ndwi6,2017-07-20,-0.11370947906261412
121,Abargelie,ndwi6,2017-07-21,-0.11372433803004653
121,Abargelie,ndwi6,2017-07-22,-0.0683823530864299
121,Abargelie,ndwi6,2017-07-23,-0.06869204782731202
121,Abargelie,ndwi6,2017-07-24,-0.06762960575013431
121,Abargelie,ndwi6,2017-07-25,-0.06762437317738096
121,Abargelie,ndwi6,2017-07-26,-0.06541710712820377
121,Abargelie,ndwi6,2017-07-27,-0.07089550121910194
121,Abargelie,ndwi6,2017-07-28,-0.07078359624985045
121,Abargelie,ndwi6,2017-07-29,-0.06971631797856515
121,Abargelie,ndwi6,2017-07-30,-0.06955772009731392
121,Abargelie,ndwi6,2017-07-31,-0.07592888586421291
121,Abargelie,ndwi6,2017-08-01,-0.09065338460359104
121,Abargelie,ndwi6,2017-08-02,-0.07816465881319307
121,Abargelie,ndwi6,2017-08-03,-0.08708280379172349
121,Abargelie,ndwi6,2017-08-04,-0.08697364658458057
121,Abargelie,ndwi6,2017-08-05,-0.08691712273477209
121,Abargelie,ndwi6,2017-08-06,-0.08680079658000296
121,Abargelie,ndwi6,2017-08-07,-0.059480465686171026
121,Abargelie,ndwi6,2017-08-08,-0.05934837625122281
121,Abargelie,ndwi6,2017-08-09,NA
121,Abargelie,ndwi6,2017-08-10,NA
121,Abargelie,ndwi6,2017-08-11,NA
121,Abargelie,ndwi6,2017-08-12,NA
121,Abargelie,ndwi6,2017-08-13,NA
121,Abargelie,ndwi6,2017-08-14,0.07296272899557796
121,Abargelie,ndwi6,2017-08-15,0.07344811246248616
121,Abargelie,ndwi6,2017-08-16,NA
121,Abargelie,ndwi6,2017-08-17,NA
121,Abargelie,ndwi6,2017-08-18,NA
121,Abargelie,ndwi6,2017-08-19,NA
121,Abargelie,ndwi6,2017-08-20,NA
121,Abargelie,ndwi6,2017-08-21,NA
121,Abargelie,ndwi6,2017-08-22,NA
121,Abargelie,ndwi6,2017-08-23,0.08046679799509053
121,Abargelie,ndwi6,2017-08-24,0.08068960529416488
121,Abargelie,ndwi6,2017-08-25,0.08090738156112648
121,Abargelie,ndwi6,2017-08-26,NA
121,Abargelie,ndwi6,2017-08-27,0.04128107917107126
121,Abargelie,ndwi6,2017-08-28,0.03488546189549332
121,Abargelie,ndwi6,2017-08-29,0.03473053892215568
121,Abargelie,ndwi6,2017-08-30,NA
121,Abargelie,ndwi6,2017-08-31,NA
121,Abargelie,ndwi6,2017-09-01,0.038626829056348316
121,Abargelie,ndwi6,2017-09-02,0.038666644844546336
121,Abargelie,ndwi6,2017-09-03,0.027670916979145907
121,Abargelie,ndwi6,2017-09-04,0.0681717139935436
121,Abargelie,ndwi6,2017-09-05,0.048122416225760876
121,Abargelie,ndwi6,2017-09-06,0.051527089119118595
121,Abargelie,ndwi6,2017-09-07,0.051141098912731685
121,Abargelie,ndwi6,2017-09-08,0.011111299770671048
121,Abargelie,ndwi6,2017-09-09,0.029194789163766402
121,Abargelie,ndwi6,2017-09-10,0.05740007982569072
121,Abargelie,ndwi6,2017-09-11,0.06830775278928211
121,Abargelie,ndwi6,2017-09-12,0.07044896125932106
121,Abargelie,ndwi6,2017-09-13,0.07265285809500406
121,Abargelie,ndwi6,2017-09-14,0.07279083666647067
121,Abargelie,ndwi6,2017-09-15,0.0747022712670547
121,Abargelie,ndwi6,2017-09-16,0.07473132075296236
121,Abargelie,ndwi6,2017-09-17,0.06549504767816465
121,Abargelie,ndwi6,2017-09-18,0.06392676336937883
121,Abargelie,ndwi6,2017-09-19,0.06271605489621249
121,Abargelie,ndwi6,2017-09-20,0.05827874313029117
121,Abargelie,ndwi6,2017-09-21,0.06122631849172644
121,Abargelie,ndwi6,2017-09-22,0.047723238747222056
121,Abargelie,ndwi6,2017-09-23,0.04739422207915155
121,Abargelie,ndwi6,2017-09-24,0.05113812853541986
121,Abargelie,ndwi6,2017-09-25,0.0424274001682107
121,Abargelie,ndwi6,2017-09-26,0.020788427606501292
121,Abargelie,ndwi6,2017-09-27,0.012176476299381307
121,Abargelie,ndwi6,2017-09-28,0.004442322568597432
121,Abargelie,ndwi6,2017-09-29,-0.0039260721201932886
121,Abargelie,ndwi6,2017-09-30,-0.003978723703541991
121,Abargelie,ndwi6,2017-10-01,-0.0016387589572249147
121,Abargelie,ndwi6,2017-10-02,-0.0018167879838840461
121,Abargelie,ndwi6,2017-10-03,-0.008849409544504647
121,Abargelie,ndwi6,2017-10-04,-0.008794724811590398
121,Abargelie,ndwi6,2017-10-05,-0.00319515013421723
121,Abargelie,ndwi6,2017-10-06,-0.0023769071033043765
121,Abargelie,ndwi6,2017-10-07,-0.00466177208382318
121,Abargelie,ndwi6,2017-10-08,-0.00808135150877747
121,Abargelie,ndwi6,2017-10-09,-0.004522448867863211
121,Abargelie,ndwi6,2017-10-10,-0.008640700915074179
121,Abargelie,ndwi6,2017-10-11,-0.008828491525828435
121,Abargelie,ndwi6,2017-10-12,-0.011989644582524103
121,Abargelie,ndwi6,2017-10-13,-0.011917788402719743
121,Abargelie,ndwi6,2017-10-14,-0.012916568434228956
121,Abargelie,ndwi6,2017-10-15,-0.015840545173809315
121,Abargelie,ndwi6,2017-10-16,-0.01655350781971622
121,Abargelie,ndwi6,2017-10-17,-0.023053946464776456
121,Abargelie,ndwi6,2017-10-18,-0.021293872533046616
121,Abargelie,ndwi6,2017-10-19,-0.02675808045405593
121,Abargelie,ndwi6,2017-10-20,-0.02892206055662962
121,Abargelie,ndwi6,2017-10-21,-0.03065308244873254
121,Abargelie,ndwi6,2017-10-22,-0.030795545118261883
121,Abargelie,ndwi6,2017-10-23,-0.029861230373218726
121,Abargelie,ndwi6,2017-10-24,-0.03278070697723359
121,Abargelie,ndwi6,2017-10-25,-0.03196322753191743
121,Abargelie,ndwi6,2017-10-26,-0.03701047008079213
121,Abargelie,ndwi6,2017-10-27,-0.036592332371387315
121,Abargelie,ndwi6,2017-10-28,-0.03976418130436743
121,Abargelie,ndwi6,2017-10-29,-0.039793127160646674
121,Abargelie,ndwi6,2017-10-30,-0.039501677912032206
121,Abargelie,ndwi6,2017-10-31,-0.04067615990290254
121,Abargelie,ndwi6,2017-11-01,-0.03991552851924103
121,Abargelie,ndwi6,2017-11-02,-0.04342299823811068
121,Abargelie,ndwi6,2017-11-03,-0.04212459774761682
121,Abargelie,ndwi6,2017-11-04,-0.04648330873021373
121,Abargelie,ndwi6,2017-11-05,-0.04648376027649001
121,Abargelie,ndwi6,2017-11-06,-0.046989431547234256
121,Abargelie,ndwi6,2017-11-07,-0.04789939677717231
121,Abargelie,ndwi6,2017-11-08,-0.04646060048999239
121,Abargelie,ndwi6,2017-11-09,-0.049234832161046106
121,Abargelie,ndwi6,2017-11-10,-0.04913777914610765
121,Abargelie,ndwi6,2017-11-11,-0.05171554015372516
121,Abargelie,ndwi6,2017-11-12,-0.05064776808571573
121,Abargelie,ndwi6,2017-11-13,-0.05295375833639257
121,Abargelie,ndwi6,2017-11-14,-0.05180722590421162
121,Abargelie,ndwi6,2017-11-15,-0.051583960309096205
121,Abargelie,ndwi6,2017-11-16,-0.053018888934692136
121,Abargelie,ndwi6,2017-11-17,-0.05156834573184602
121,Abargelie,ndwi6,2017-11-18,-0.05393933672627291
121,Abargelie,ndwi6,2017-11-19,-0.0517428322892224
121,Abargelie,ndwi6,2017-11-20,-0.0536069153004217
121,Abargelie,ndwi6,2017-11-21,-0.05269131543272699
121,Abargelie,ndwi6,2017-11-22,-0.05372546760899578
121,Abargelie,ndwi6,2017-11-23,-0.054115556834774384
121,Abargelie,ndwi6,2017-11-24,-0.05391621099383672
121,Abargelie,ndwi6,2017-11-25,-0.056005739375095294
121,Abargelie,ndwi6,2017-11-26,-0.05496370818190408
121,Abargelie,ndwi6,2017-11-27,-0.05818163457884079
121,Abargelie,ndwi6,2017-11-28,-0.05745209114488516
121,Abargelie,ndwi6,2017-11-29,-0.058523145417849545
121,Abargelie,ndwi6,2017-11-30,-0.05808141219374527
121,Abargelie,ndwi6,2017-12-01,-0.05872926087821322
121,Abargelie,ndwi6,2017-12-02,-0.059357137009978835
121,Abargelie,ndwi6,2017-12-03,-0.05928764418440798
121,Abargelie,ndwi6,2017-12-04,-0.06109327101004137
121,Abargelie,ndwi6,2017-12-05,-0.06021121488989806
121,Abargelie,ndwi6,2017-12-06,-0.06200601429629166
121,Abargelie,ndwi6,2017-12-07,-0.06190717492092089
121,Abargelie,ndwi6,2017-12-08,-0.062324529305558825
121,Abargelie,ndwi6,2017-12-09,-0.06305374178110422
121,Abargelie,ndwi6,2017-12-10,-0.06289101003233323
121,Abargelie,ndwi6,2017-12-11,-0.06360901737945321
121,Abargelie,ndwi6,2017-12-12,-0.06339318998710666
121,Abargelie,ndwi6,2017-12-13,-0.0645888434708269
121,Abargelie,ndwi6,2017-12-14,-0.06433793777834013
121,Abargelie,ndwi6,2017-12-15,-0.0656842562825246
121,Abargelie,ndwi6,2017-12-16,-0.06612499818625801
121,Abargelie,ndwi6,2017-12-17,-0.06685833118602935
121,Abargelie,ndwi6,2017-12-18,-0.06740227198601437
121,Abargelie,ndwi6,2017-12-19,-0.06753321621934329
121,Abargelie,ndwi6,2017-12-20,-0.06921090909664283
121,Abargelie,ndwi6,2017-12-21,-0.06831577119752683
121,Abargelie,ndwi6,2017-12-22,-0.06925648589988269
121,Abargelie,ndwi6,2017-12-23,-0.06894422475893827
121,Abargelie,ndwi6,2017-12-24,-0.07019190156583223
121,Abargelie,ndwi6,2017-12-25,-0.07018921154359738
121,Abargelie,ndwi6,2017-12-26,-0.07033478415181513
121,Abargelie,ndwi6,2017-12-27,-0.0717500767229052
121,Abargelie,ndwi6,2017-12-28,-0.07121196575686634
121,Abargelie,ndwi6,2017-12-29,-0.07320676721667466
121,Abargelie,ndwi6,2017-12-30,-0.07244609834359725
121,Abargelie,ndwi6,2017-12-31,-0.07316015335652158
121,Abargelie,ndwi6,2018-01-01,-0.07287924072825347
121,Abargelie,ndwi6,2018-01-02,-0.07213723256578246
121,Abargelie,ndwi6,2018-01-03,-0.07290254428440163
121,Abargelie,ndwi6,2018-01-04,-0.07265342249998254
121,Abargelie,ndwi6,2018-01-05,-0.07316054350288381
121,Abargelie,ndwi6,2018-01-06,-0.07358143813734479
121,Abargelie,ndwi6,2018-01-07,-0.07445334538545635
121,Abargelie,ndwi6,2018-01-08,-0.0741799662239416
121,Abargelie,ndwi6,2018-01-09,-0.07460780594062767
121,Abargelie,ndwi6,2018-01-10,-0.07390281007951952
121,Abargelie,ndwi6,2018-01-11,-0.07393160459561898
121,Abargelie,ndwi6,2018-01-12,-0.07594603505652356
121,Abargelie,ndwi6,2018-01-13,-0.07503819325838736
121,Abargelie,ndwi6,2018-01-14,-0.0773104775507843
121,Abargelie,ndwi6,2018-01-15,-0.07640772076525024
121,Abargelie,ndwi6,2018-01-16,-0.07788041536572697
121,Abargelie,ndwi6,2018-01-17,-0.07656285283335004
121,Abargelie,ndwi6,2018-01-18,-0.076857535001124
121,Abargelie,ndwi6,2018-01-19,-0.07629382313199873
121,Abargelie,ndwi6,2018-01-20,-0.07656989467696061
121,Abargelie,ndwi6,2018-01-21,-0.07512354964317786
121,Abargelie,ndwi6,2018-01-22,-0.07616701464968748
121,Abargelie,ndwi6,2018-01-23,-0.0762736566235059
121,Abargelie,ndwi6,2018-01-24,-0.07594542124611099
121,Abargelie,ndwi6,2018-01-25,-0.07567815485672026
121,Abargelie,ndwi6,2018-01-26,-0.07581741324214329
121,Abargelie,ndwi6,2018-01-27,-0.07557429347658394
121,Abargelie,ndwi6,2018-01-28,-0.07567165056543969
121,Abargelie,ndwi6,2018-01-29,-0.07576489580401811
121,Abargelie,ndwi6,2018-01-30,-0.07594870548264161
121,Abargelie,ndwi6,2018-01-31,-0.07591487086970972
121,Abargelie,ndwi6,2018-02-01,-0.07671177485431338
121,Abargelie,ndwi6,2018-02-02,-0.07725676287755369
121,Abargelie,ndwi6,2018-02-03,-0.0790903963771111
121,Abargelie,ndwi6,2018-02-04,-0.07994387125431589
121,Abargelie,ndwi6,2018-02-05,-0.08029874696235581
121,Abargelie,ndwi6,2018-02-06,-0.08144253574855413
121,Abargelie,ndwi6,2018-02-07,-0.08030647816822509
121,Abargelie,ndwi6,2018-02-08,-0.08193205302768657
121,Abargelie,ndwi6,2018-02-09,-0.08111663197250306
121,Abargelie,ndwi6,2018-02-10,-0.0819573258717921
121,Abargelie,ndwi6,2018-02-11,-0.0817532374256932
121,Abargelie,ndwi6,2018-02-12,-0.08146329157794682
121,Abargelie,ndwi6,2018-02-13,-0.08209771169643089
121,Abargelie,ndwi6,2018-02-14,-0.08132064729375105
121,Abargelie,ndwi6,2018-02-15,-0.08224046892280759
121,Abargelie,ndwi6,2018-02-16,-0.08192625135684445
121,Abargelie,ndwi6,2018-02-17,-0.08105928111581681
121,Abargelie,ndwi6,2018-02-18,-0.08146659564026769
121,Abargelie,ndwi6,2018-02-19,-0.08131210484358072
121,Abargelie,ndwi6,2018-02-20,-0.08086986842355749
121,Abargelie,ndwi6,2018-02-21,-0.08083031950516084
121,Abargelie,ndwi6,2018-02-22,-0.08120317177742148
121,Abargelie,ndwi6,2018-02-23,-0.08130403884104195
121,Abargelie,ndwi6,2018-02-24,-0.08191596253785452
121,Abargelie,ndwi6,2018-02-25,-0.08189971052124675
121,Abargelie,ndwi6,2018-02-26,-0.0816753952429967
121,Abargelie,ndwi6,2018-02-27,-0.08229029754920003
121,Abargelie,ndwi6,2018-02-28,-0.08264993506135329
121,Abargelie,ndwi6,2018-03-01,-0.08324227180840733
121,Abargelie,ndwi6,2018-03-02,-0.08295142260078259
121,Abargelie,ndwi6,2018-03-03,-0.08375494911060367
121,Abargelie,ndwi6,2018-03-04,-0.08306251388161597
121,Abargelie,ndwi6,2018-03-05,-0.08415077206020262
121,Abargelie,ndwi6,2018-03-06,-0.08387417548573309
121,Abargelie,ndwi6,2018-03-07,-0.08381148933848617
121,Abargelie,ndwi6,2018-03-08,-0.08370192037982942
121,Abargelie,ndwi6,2018-03-09,-0.08382852134161387
121,Abargelie,ndwi6,2018-03-10,-0.08389586481654186
121,Abargelie,ndwi6,2018-03-11,-0.08339299647452475
121,Abargelie,ndwi6,2018-03-12,-0.08473048094221643
121,Abargelie,ndwi6,2018-03-13,-0.08460756694997133
121,Abargelie,ndwi6,2018-03-14,-0.0848202602226485
121,Abargelie,ndwi6,2018-03-15,-0.08508641316019697
121,Abargelie,ndwi6,2018-03-16,-0.08580005820928617
121,Abargelie,ndwi6,2018-03-17,-0.08536146964401442
121,Abargelie,ndwi6,2018-03-18,-0.08521090270220257
121,Abargelie,ndwi6,2018-03-19,-0.08565011840208528
121,Abargelie,ndwi6,2018-03-20,-0.08563004954629654
121,Abargelie,ndwi6,2018-03-21,-0.0861694634428391
121,Abargelie,ndwi6,2018-03-22,-0.08657069131851138
121,Abargelie,ndwi6,2018-03-23,-0.08693979946106979
121,Abargelie,ndwi6,2018-03-24,-0.08778579174908771
121,Abargelie,ndwi6,2018-03-25,-0.08655183223394118
121,Abargelie,ndwi6,2018-03-26,-0.08619399998370109
121,Abargelie,ndwi6,2018-03-27,-0.08605765536479178
121,Abargelie,ndwi6,2018-03-28,-0.08735132849174924
121,Abargelie,ndwi6,2018-03-29,-0.08772509945738892
121,Abargelie,ndwi6,2018-03-30,-0.08756638465761782
121,Abargelie,ndwi6,2018-03-31,-0.08756753212911711
121,Abargelie,ndwi6,2018-04-01,-0.08744532095905594
121,Abargelie,ndwi6,2018-04-02,-0.08725266610697376
121,Abargelie,ndwi6,2018-04-03,-0.08708108132526418
121,Abargelie,ndwi6,2018-04-04,-0.08757140218964884
121,Abargelie,ndwi6,2018-04-05,-0.08670019942969788
121,Abargelie,ndwi6,2018-04-06,-0.08608127654777172
121,Abargelie,ndwi6,2018-04-07,-0.08598408336930406
121,Abargelie,ndwi6,2018-04-08,-0.08601056564949353
121,Abargelie,ndwi6,2018-04-09,-0.08606271567958673
121,Abargelie,ndwi6,2018-04-10,-0.08760539930438996
121,Abargelie,ndwi6,2018-04-11,-0.08924234916513916
121,Abargelie,ndwi6,2018-04-12,-0.0888208633811052
121,Abargelie,ndwi6,2018-04-13,-0.08904108689826354
121,Abargelie,ndwi6,2018-04-14,-0.08860634639876942
121,Abargelie,ndwi6,2018-04-15,-0.0905210866438178
121,Abargelie,ndwi6,2018-04-16,-0.09105469361964354
121,Abargelie,ndwi6,2018-04-17,-0.09126843307819495
121,Abargelie,ndwi6,2018-04-18,-0.09135289432565605
121,Abargelie,ndwi6,2018-04-19,-0.09162754713932958
121,Abargelie,ndwi6,2018-04-20,-0.09128884771740137
121,Abargelie,ndwi6,2018-04-21,-0.09083852694036866
121,Abargelie,ndwi6,2018-04-22,-0.09028604475599328
121,Abargelie,ndwi6,2018-04-23,-0.0901461342963874
121,Abargelie,ndwi6,2018-04-24,-0.08963941037729249
121,Abargelie,ndwi6,2018-04-25,-0.08970150671834874
121,Abargelie,ndwi6,2018-04-26,-0.09056459699212957
121,Abargelie,ndwi6,2018-04-27,-0.08935060584045927
121,Abargelie,ndwi6,2018-04-28,-0.08990628017308266
121,Abargelie,ndwi6,2018-04-29,-0.08654727241852514
121,Abargelie,ndwi6,2018-04-30,-0.08631326434500881
121,Abargelie,ndwi6,2018-05-01,-0.08748452823954232
121,Abargelie,ndwi6,2018-05-02,-0.0866587161538257
121,Abargelie,ndwi6,2018-05-03,-0.08648242817000029
121,Abargelie,ndwi6,2018-05-04,-0.08664475757470706
121,Abargelie,ndwi6,2018-05-05,-0.08693834196233823
121,Abargelie,ndwi6,2018-05-06,-0.08650978821198302
121,Abargelie,ndwi6,2018-05-07,-0.08652727158165349
121,Abargelie,ndwi6,2018-05-08,-0.08504264207924772
121,Abargelie,ndwi6,2018-05-09,-0.08481573571343139
121,Abargelie,ndwi6,2018-05-10,-0.08457293856735094
121,Abargelie,ndwi6,2018-05-11,-0.08425632895040246
121,Abargelie,ndwi6,2018-05-12,-0.08434083008171703
121,Abargelie,ndwi6,2018-05-13,-0.0874736995063802
121,Abargelie,ndwi6,2018-05-14,-0.08728839025637412
121,Abargelie,ndwi6,2018-05-15,-0.08983144915354475
121,Abargelie,ndwi6,2018-05-16,-0.08933188384994477
121,Abargelie,ndwi6,2018-05-17,-0.08861137732509151
121,Abargelie,ndwi6,2018-05-18,-0.08905973587068455
121,Abargelie,ndwi6,2018-05-19,-0.08891326902311623
121,Abargelie,ndwi6,2018-05-20,-0.08887696556594989
121,Abargelie,ndwi6,2018-05-21,-0.08875770188276996
121,Abargelie,ndwi6,2018-05-22,-0.08889988789396291
121,Abargelie,ndwi6,2018-05-23,-0.08885332497364896
121,Abargelie,ndwi6,2018-05-24,-0.08789947911275742
121,Abargelie,ndwi6,2018-05-25,-0.08797013341060722
121,Abargelie,ndwi6,2018-05-26,-0.08787125209421502
121,Abargelie,ndwi6,2018-05-27,-0.0882376254424118
